status	category	donorPath	destinations	note
active-package	package-test	packages/slate/test/interfaces/Path/isSibling/equal.tsx	packages/slate/test/interfaces/Path/isSibling/equal.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/interfaces/Path/levels/reverse.tsx	packages/slate/test/interfaces/Path/levels/reverse.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/interfaces/Path/levels/success.tsx	packages/slate/test/interfaces/Path/levels/success.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/interfaces/Path/next/success.tsx	packages/slate/test/interfaces/Path/next/success.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/interfaces/Path/parent/success.tsx	packages/slate/test/interfaces/Path/parent/success.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/interfaces/Path/previous/success.tsx	packages/slate/test/interfaces/Path/previous/success.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/interfaces/Path/relative/grandparent.tsx	packages/slate/test/interfaces/Path/relative/grandparent.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/interfaces/Path/relative/parent.tsx	packages/slate/test/interfaces/Path/relative/parent.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/interfaces/Path/relative/root.tsx	packages/slate/test/interfaces/Path/relative/root.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/interfaces/Path/transform/move_node/ancestor-sibling-ends-after-to-ancestor.tsx	packages/slate/test/interfaces/Path/transform/move_node/ancestor-sibling-ends-after-to-ancestor.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/interfaces/Path/transform/move_node/ancestor-sibling-ends-after-to-ends-after.tsx	packages/slate/test/interfaces/Path/transform/move_node/ancestor-sibling-ends-after-to-ends-after.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/interfaces/Path/transform/move_node/ancestor-sibling-ends-before-to-ancestor.tsx	packages/slate/test/interfaces/Path/transform/move_node/ancestor-sibling-ends-before-to-ancestor.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/interfaces/Path/transform/move_node/ancestor-sibling-ends-before-to-ends-after.tsx	packages/slate/test/interfaces/Path/transform/move_node/ancestor-sibling-ends-before-to-ends-after.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/interfaces/Path/transform/move_node/ancestor-to-ends-after.tsx	packages/slate/test/interfaces/Path/transform/move_node/ancestor-to-ends-after.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/interfaces/Path/transform/move_node/ancestor-to-ends-before.tsx	packages/slate/test/interfaces/Path/transform/move_node/ancestor-to-ends-before.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/interfaces/Path/transform/move_node/ends-after-to-no-relation.tsx	packages/slate/test/interfaces/Path/transform/move_node/ends-after-to-no-relation.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/interfaces/Path/transform/move_node/ends-before-to-no-relation.tsx	packages/slate/test/interfaces/Path/transform/move_node/ends-before-to-no-relation.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/interfaces/Path/transform/move_node/equal-to-ends-after.tsx	packages/slate/test/interfaces/Path/transform/move_node/equal-to-ends-after.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/interfaces/Path/transform/move_node/equal-to-ends-before.js	packages/slate/test/interfaces/Path/transform/move_node/equal-to-ends-before.js	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/interfaces/Path/transform/move_node/equal-to-ends-before.tsx	packages/slate/test/interfaces/Path/transform/move_node/equal-to-ends-before.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/interfaces/Path/transform/move_node/no-relation-to-ends-after.tsx	packages/slate/test/interfaces/Path/transform/move_node/no-relation-to-ends-after.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/interfaces/Path/transform/move_node/no-relation-to-ends-before.tsx	packages/slate/test/interfaces/Path/transform/move_node/no-relation-to-ends-before.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/interfaces/Path/transform/move_node/parent-to-ends-after.tsx	packages/slate/test/interfaces/Path/transform/move_node/parent-to-ends-after.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/interfaces/Path/transform/move_node/parent-to-ends-before.tsx	packages/slate/test/interfaces/Path/transform/move_node/parent-to-ends-before.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/interfaces/Path/transform/move_node/sibling-ends-after-to-ends-equal.tsx	packages/slate/test/interfaces/Path/transform/move_node/sibling-ends-after-to-ends-equal.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/interfaces/Path/transform/move_node/sibling-ends-after-to-sibling-ends-before.tsx	packages/slate/test/interfaces/Path/transform/move_node/sibling-ends-after-to-sibling-ends-before.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/interfaces/Path/transform/move_node/sibling-ends-before-to-ends-equal.tsx	packages/slate/test/interfaces/Path/transform/move_node/sibling-ends-before-to-ends-equal.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/interfaces/Path/transform/move_node/sibling-ends-before-to-sibling-ends-after.tsx	packages/slate/test/interfaces/Path/transform/move_node/sibling-ends-before-to-sibling-ends-after.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/interfaces/Point/compare/path-after-offset-after.tsx	packages/slate/test/interfaces/Point/compare/path-after-offset-after.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/interfaces/Point/compare/path-after-offset-before.tsx	packages/slate/test/interfaces/Point/compare/path-after-offset-before.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/interfaces/Point/compare/path-after-offset-equal.tsx	packages/slate/test/interfaces/Point/compare/path-after-offset-equal.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/interfaces/Point/compare/path-before-offset-after.tsx	packages/slate/test/interfaces/Point/compare/path-before-offset-after.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/interfaces/Point/compare/path-before-offset-before.tsx	packages/slate/test/interfaces/Point/compare/path-before-offset-before.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/interfaces/Point/compare/path-before-offset-equal.tsx	packages/slate/test/interfaces/Point/compare/path-before-offset-equal.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/interfaces/Point/compare/path-equal-offset-after.tsx	packages/slate/test/interfaces/Point/compare/path-equal-offset-after.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/interfaces/Point/compare/path-equal-offset-before.tsx	packages/slate/test/interfaces/Point/compare/path-equal-offset-before.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/interfaces/Point/compare/path-equal-offset-equal.tsx	packages/slate/test/interfaces/Point/compare/path-equal-offset-equal.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/interfaces/Point/equals/path-after-offset-after.tsx	packages/slate/test/interfaces/Point/equals/path-after-offset-after.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/interfaces/Point/equals/path-after-offset-before.tsx	packages/slate/test/interfaces/Point/equals/path-after-offset-before.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/interfaces/Point/equals/path-after-offset-equal.tsx	packages/slate/test/interfaces/Point/equals/path-after-offset-equal.tsx	package source/test/config moved to final @platejs package
