source	categories	file	line	text
working-tree	api_dx	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	62	- Do not add docs ceremony for tiny typo/copy edits.
working-tree	api_dx,proof	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	65	- Source of truth: `.tmp/slate-v2/**` for Slate v2 current docs/source, `docs/slate-v2/**` for proof/readiness claim width, and `../better-auth/**` for style only.
working-tree	api_dx	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	66	- Allowed edit scope: `.tmp/slate-v2/docs/releases/slate-v2.md`, `.tmp/slate-v2/docs/migration/slate-v2.md`, `.tmp/slate-v2/docs/Summary.md` only if link routing needs repair, and this goal plan.
working-tree	editor_behavior,api_dx,proof	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	67	- Browser surface: N/A unless a rendered docs route is changed; these are GitBook-style Markdown docs in the sibling Slate v2 checkout.
working-tree	maintainer	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	68	- Tracker sync: N/A: no issue/PR requested.
working-tree	api_dx,maintainer	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	69	- Non-goals: no runtime changes, no package release/publish/PR claim, no new package API, no pagination architecture, no raw mobile claim, no collab/Yjs implementation.
working-tree	api_dx	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	72	- Block only if source cannot prove a public API used by the docs or if a required product/release claim needs a user decision rather than wording.
working-tree	api_dx	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	74	Docs state:
working-tree	api_dx	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	75	- task_type: docs
working-tree	supervisor	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	79	- next_phase: final handoff
working-tree	api_dx	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	85	- next owner: docs
working-tree	api_dx,proof	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	86	- reason: target docs now give skeptical-developer entry gates, guarded install guidance, a first migration slice, exact public API wording, deletion proof gates, and clean review/audit proof.
working-tree	supervisor,api_dx	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	93	`node .agents/skills/autogoal/scripts/check-complete.mjs docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md`
working-tree	api_dx	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	95	- Do not create hook state for this goal. This file plus the active goal are the
working-tree	api_dx	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	96	durable state.
working-tree	supervisor,api_dx,proof	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	101	| Prompt requirements captured before work | yes | Copied explicit requirements: use autogoal, step back, improve release + migration docs, skeptical Slate developer lens, continue until fully satisfied, source-backed verification. |
working-tree	api_dx	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	102	| `docs-creator` loaded | yes | Read `.agents/skills/docs-creator/SKILL.md`. |
working-tree	api_dx	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	104	| Docs lane selected | yes | Release/blog narrative plus guide/system migration. |
working-tree	api_dx	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	105	| Target docs read | yes | Read `.tmp/slate-v2/docs/releases/slate-v2.md` and `.tmp/slate-v2/docs/migration/slate-v2.md`. |
working-tree	api_dx	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	106	| Nearest sibling docs read | yes | Read `.tmp/slate-v2/Readme.md`, `.tmp/slate-v2/docs/libraries/slate-react/hooks.md`, and Better Auth migration style sample for tone only. |
working-tree	vision,api_dx	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	107	| Docs style doctrine read | yes | Read `.agents/skills/docs-creator/SKILL.md`. |
working-tree	editor_behavior,proof	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	108	| Documented source code read | yes | Read package exports for `slate`, `slate-react`, `slate-dom`, `slate-history`, `slate-hyperscript`, `slate-layout`, and `slate-browser`. |
working-tree	editor_behavior,api_dx,proof	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	109	| Ownership map drafted | yes | Release and migration docs state package ownership plus repo-private `slate-browser` boundary. |
working-tree	api_dx	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	110	| Plugin-page rules decision | no | N/A: release and migration docs, not plugin docs. |
working-tree	editor_behavior,api_dx,proof	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	111	| Browser/render proof decision | no | N/A for now: Markdown docs in `.tmp/slate-v2`; run source/link/fence audits unless a public route changes. |
working-tree	maintainer	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	112	| PR/tracker expectation decision | no | N/A: no PR/tracker requested. |
working-tree	api_dx	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	113	| Package/API pack selected | yes | Applied package-api pack because docs teach public package APIs. |
working-tree	editor_behavior,api_dx,proof	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	114	| Public surface or package boundary identified | yes | Target docs teach `slate`, `slate-dom`, `slate-react`, `slate-history`, `slate-hyperscript`, `slate-layout`, and repo-private `slate-browser`. |
working-tree	api_dx	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	115	| Release artifact path selected | no | N/A: docs-only polish, no package behavior delta. |
working-tree	api_dx	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	116	| `changeset` skill loaded when `.changeset` is required | no | N/A: no `.changeset` required for docs-only polish. |
working-tree	supervisor	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	120	- [x] First checkpoint complete: every explicit prompt requirement, scope
working-tree	supervisor	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	121	boundary, timing constraint, stop condition, deliverable, final handoff
working-tree	proof	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	122	section, verification surface, and success criterion is copied into this
working-tree	proof	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	124	- [x] Short objective plus outcome, completion threshold, verification surface,
working-tree	api_dx	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	126	- [x] Docs lane is classified as install, guide/system, plugin/feature,
working-tree	api_dx	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	127	serialization/conversion, workflow/AI, API reference, or spec/law.
working-tree	api_dx	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	128	- [x] Target docs and nearest sibling docs were read before writing.
working-tree	vision,api_dx	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	129	- [x] Docs style doctrine in `docs-creator` was read before writing.
working-tree	api_dx	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	130	- [x] Documented behavior or API was verified against current source.
working-tree	api_dx	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	133	- [x] Fastest success path appears before deeper mechanics or API reference.
working-tree	api_dx	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	137	- [x] Plugin docs, if applicable, satisfy kit/manual/API ordering and headless
working-tree	api_dx	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	139	- [x] Serialization docs, if applicable, split directions and state environment
working-tree	api_dx	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	141	- [x] API reference docs, if applicable, use exact contracts and avoid tutorial
working-tree	api_dx	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	143	- [x] Spec/law docs, if applicable, record owner map, evidence, and explicit
working-tree	proof	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	149	- [x] Workspace authority recorded: every proof command names the cwd/tool that
working-tree	api_dx	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	150	owns the changed docs.
working-tree	api_dx	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	151	- [x] Review/autoreview target selected for non-trivial docs work, or marked
working-tree	api_dx	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	153	- [x] Package/API pack: public API, package boundary, export, and release-artifact impact are recorded.
working-tree	api_dx	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	154	- [x] Package/API pack: release artifact matrix is applied: `.changeset`, registry changelog, or explicit no-artifact reason.
working-tree	api_dx	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	155	- [x] Package/API pack: `.changeset` work loads `changeset` and follows its package/version/prose rules.
working-tree	api_dx	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	156	- [x] Package/API pack: registry-only work updates `docs/components/changelog.mdx` instead of adding a package changeset.
working-tree	api_dx	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	157	- [x] Package/API pack: no-artifact decisions state why the diff has no published package user-visible delta from `main`.
working-tree	api_dx	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	158	- [x] Package/API pack: compatibility, migration, or hard-cut decision is explicit when public shape changes.
working-tree	api_dx,proof	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	159	- [x] Package/API pack: package-owned typecheck/build/test proof is recorded or marked N/A with reason.
working-tree	api_dx	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	160	- [x] Package/API pack: generated barrels or release notes are updated when required.
working-tree	proof	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	165	| Named verification threshold | yes | Run source audit, link/fence check, package surface proof, and review | Source/link/fence audits passed; focused package tests passed; final autoreview clean. |
working-tree	api_dx,proof	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	166	| Docs lane shape satisfied | yes | Check the lane-specific structure against `docs-creator` | Added skeptic gate, first migration slice, install caveat, package ownership, proof gates, and clean next-read path. |
working-tree	api_dx,proof	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	167	| Source-backed claim audit | yes | Verify every named API/option/transform/component/import/route against source | Export/source reads plus package tests verified named public API claims; removed fake `TextString`/`ZeroWidthString` public wording and fixed decorate target. |
working-tree	editor_behavior,api_dx,proof	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	168	| Ownership map verified | yes | Confirm package/layer/kit/app-local ownership claims against source | Package split in docs matches public exports and `slate-browser` private package status. |
working-tree	api_dx	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	169	| MDX/content parser | no | Run `pnpm --filter www build:contentlayer` for MDX/content changes, or record N/A | N/A: changed GitBook-style Markdown under `.tmp/slate-v2/docs/**`, not Plate `content/**` MDX. |
working-tree	api_dx	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	171	| Plugin page specifics | no | If plugin page, apply `docs-creator` kit/manual/API rules or record N/A | N/A: release and migration docs, not plugin docs. |
working-tree	editor_behavior,api_dx,proof	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	172	| Browser/render surface changed | no | Capture Browser Use proof or record explicit waiver/blocker | N/A: docs-only Markdown edit, no known rendered route changed in Plate app. |
working-tree	api_dx	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	173	| Package/API behavior changed | no | Add changeset or record N/A | N/A: docs-only edit, no runtime/API/type behavior change. |
working-tree	proof	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	174	| Agent rules or skills changed | no | Run `pnpm install` and verify generated skill sync | N/A: no `.agents` source edited. |
working-tree	api_dx	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	175	| Autoreview for non-trivial docs changes | yes | Load `.agents/skills/autoreview/SKILL.md` and run the right target, or record N/A for tiny/no-local-patch work | Final targeted autoreview exited clean with no accepted/actionable findings. |
working-tree	api_dx	docs/plans/2026-06-15-slate-v2-docs-skeptical-polish.md	176	| Final lint | no | Run `pnpm lint:fix` or scoped equivalent | N/A: docs-only Markdown in `.tmp/slate-v2`; source/link/fence/package tests are the scoped equivalent for this edit. |
